Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA only,IDX,273287990.0,280169088.0,287309792.0,294674069.0,302323907.0,310264460.0,318416208.0,326882388.0,335691344.0,344674937.0,353559120.0,361744025.0,370242475.0,379807045.0,389694870.0,399521587.0,409217478.0,419202655.0,430079073.0,441500835.0,452051056.0,462322512.0,474020541.0,486797755.0,499890414.0,513081680.0,526254917.0,539643938.0,553073437.0,566904442.0,580942221.0,595038052.0,610608954.0,627326372.0,643683913.0,659880581.0,676180984.0,692448552.0,708859996.0,725727805.0,742755753.0,760274943.0,779379305.0,799027379.0,818287299.0,837837125.0,857974011.0,878265323.0,898255419.0,918563908.0,939747852.0,961620478.0,983589911.0,1005080882.0,1026805224.0,1049402114.0,1073442780.0,1098416162.0,1123983941.0,1150416080.0,1177588680.0,1205099007.0,1232413083.0,1260149293.0
Isle of Man,IMN,48793.0,48422.0,48669.0,49131.0,49597.0,50057.0,50718.0,51731.0,52910.0,54099.0,55298.0,56431.0,57419.0,58325.0,59179.0,59949.0,60701.0,61506.0,62333.0,63172.0,64022.0,64558.0,64654.0,64598.0,64500.0,64376.0,64663.0,65554.0,66636.0,67740.0,68865.0,69770.0,70307.0,70710.0,71094.0,71454.0,71981.0,72793.0,73727.0,74668.0,75562.0,76398.0,77183.0,77939.0,78677.0,79415.0,80228.0,81100.0,81997.0,82915.0,83828.0,84350.0,84338.0,84144.0,83896.0,83593.0,83450.0,83580.0,83775.0,83933.0,84046.0,84263.0,84519.0,84710.0
India,IND,445954579.0,456351876.0,467024193.0,477933619.0,489059309.0,500114346.0,510992617.0,521987069.0,533431909.0,545314670.0,557501301.0,569999178.0,582837973.0,596107483.0,609721951.0,623524219.0,637451448.0,651685628.0,666267760.0,681248383.0,696828385.0,712869298.0,729169466.0,745826546.0,762895156.0,780242084.0,797878993.0,815716125.0,833729681.0,852012673.0,870452165.0,888941756.0,907574049.0,926351297.0,945261958.0,964279129.0,983281218.0,1002335230.0,1021434576.0,1040500054.0,1059633675.0,1078970907.0,1098313039.0,1117415123.0,1136264583.0,1154638713.0,1172373788.0,1189691809.0,1206734806.0,1223640160.0,1240613620.0,1257621191.0,1274487215.0,1291132063.0,1307246509.0,1322866505.0,1338636340.0,1354195680.0,1369003306.0,1383112050.0,1396387127.0,1407563842.0,1417173173.0,1428627663.0
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,2828600.0,2824400.0,2836050.0,2852650.0,2866550.0,2877300.0,2888800.0,2902450.0,2915550.0,2932650.0,2957250.0,2992050.0,3036850.0,3085950.0,3137500.0,3189550.0,3238050.0,3282200.0,3329100.0,3373750.0,3412800.0,3453000.0,3485800.0,3510600.0,3532423.0,3538082.0,3539690.0,3540057.0,3524949.0,3511009.0,3513974.0,3534235.0,3558430.0,3576261.0,3590386.0,3608841.0,3637510.0,3674171.0,3712696.0,3754786.0,3805174.0,3866243.0,3931947.0,3996521.0,4070262.0,4159914.0,4273591.0,4398942.0,4489544.0,4535375.0,4560155.0,4580084.0,4599533.0,4623816.0,4657740.0,4701957.0,4755335.0,4807388.0,4867316.0,4934340.0,4985382.0,5033164.0,5127170.0,5262382.0
"Iran, Islamic Rep.",IRN,21388806.0,21983622.0,22605050.0,23259094.0,23948624.0,24667026.0,25398700.0,26133341.0,26875302.0,27643685.0,28449705.0,29273682.0,30111574.0,30981898.0,31895534.0,32856976.0,33841060.0,34876497.0,35993661.0,37205013.0,38520664.0,40476251.0,42500030.0,44027986.0,45628402.0,47266160.0,48913237.0,50541490.0,52111868.0,53644736.0,55793629.0,57990883.0,59372016.0,59755430.0,59985749.0,60794809.0,61598378.0,62480533.0,63461421.0,64474745.0,65544383.0,66674851.0,67327117.0,67954699.0,69061674.0,70182594.0,71275760.0,72319418.0,73318394.0,74322685.0,75373855.0,76342971.0,77324451.0,78458928.0,79961672.0,81790841.0,83306231.0,84505076.0,85617562.0,86564202.0,87290193.0,87923432.0,88550570.0,89172767.0
Iraq,IRQ,7084678.0,7260714.0,7481832.0,7735824.0,7997655.0,8270544.0,8553883.0,8848502.0,9156132.0,9476737.0,9811347.0,10154928.0,10507315.0,10872139.0,11243146.0,11617622.0,11999342.0,12400190.0,12819707.0,13233830.0,13653369.0,14067260.0,14467682.0,14903737.0,15377032.0,15753856.0,16148221.0,16598019.0,16987346.0,17442590.0,17658381.0,17846378.0,18385673.0,19295818.0,20248073.0,20948858.0,21639332.0,22330770.0,23053488.0,23820734.0,24628858.0,25425663.0,26255343.0,27068823.0,27858948.0,28698684.0,28905607.0,28660887.0,29218381.0,30289040.0,31264875.0,32378061.0,33864447.0,35481800.0,36746488.0,37757813.0,38697943.0,39621162.0,40590700.0,41563520.0,42556984.0,43533592.0,44496122.0,45504560.0
Iceland,ISL,175574.0,179029.0,182378.0,185653.0,188983.0,192286.0,195570.0,198751.0,201488.0,203369.0,204438.0,206098.0,209137.0,212317.0,215209.0,217979.0,220154.0,221799.0,223537.0,225735.0,228138.0,230755.0,233860.0,236977.0,239511.0,241405.0,243180.0,245859.0,249740.0,252852.0,254826.0,257797.0,261057.0,263725.0,266021.0,267468.0,268916.0,271128.0,274047.0,277381.0,281205.0,284968.0,287523.0,289521.0,292074.0,296734.0,303782.0,311566.0,317414.0,318499.0,318041.0,319014.0,320716.0,323764.0,327386.0,330815.0,335439.0,343400.0,352721.0,360563.0,366463.0,372520.0,382003.0,393600.0
Israel,ISR,2114020.0,2185000.0,2293000.0,2379000.0,2475000.0,2563000.0,2629000.0,2745000.0,2803000.0,2877000.0,2974000.0,3069000.0,3148000.0,3278000.0,3377000.0,3455000.0,3533000.0,3613000.0,3690000.0,3786000.0,3878000.0,3956000.0,4031000.0,4105000.0,4159000.0,4233000.0,4299000.0,4369000.0,4442000.0,4518000.0,4660000.0,4949000.0,5123000.0,5261000.0,5399000.0,5545000.0,5692000.0,5836000.0,5971000.0,6125000.0,6289000.0,6439000.0,6570000.0,6689700.0,6809000.0,6930100.0,7053700.0,7180100.0,7308800.0,7485600.0,7623600.0,7765800.0,7910500.0,8059500.0,8215700.0,8380100.0,8546000.0,8713300.0,8882800.0,9054000.0,9215100.0,9371400.0,9557500.0,9756700.0
Italy,ITA,50199700.0,50536350.0,50879450.0,51252000.0,51675350.0,52112350.0,52519000.0,52900500.0,53235750.0,53537950.0,53821850.0,54073490.0,54381345.0,54751406.0,55110868.0,55441001.0,55718260.0,55955411.0,56155143.0,56317749.0,56433883.0,56501675.0,56543548.0,56564074.0,56576718.0,56593071.0,56596155.0,56601931.0,56629288.0,56671781.0,56719240.0,56758521.0,56797087.0,56831821.0,56843400.0,56844303.0,56860281.0,56890372.0,56906744.0,56916317.0,56942108.0,56974100.0,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0,60730582.0,60627498.0,60536709.0,60421760.0,59729081.0,59438851.0,59133173.0,58940425.0,58761146.0
Jamaica,JAM,1642331.0,1663754.0,1683761.0,1703868.0,1725181.0,1746977.0,1768803.0,1790580.0,1812209.0,1834615.0,1859091.0,1886143.0,1915299.0,1945320.0,1974880.0,2003094.0,2029486.0,2054927.0,2080485.0,2106937.0,2135546.0,2166657.0,2199606.0,2232782.0,2264095.0,2292030.0,2315871.0,2336245.0,2354805.0,2373365.0,2392030.0,2411867.0,2434574.0,2459062.0,2484182.0,2509372.0,2532894.0,2554954.0,2576567.0,2596271.0,2612205.0,2625405.0,2638244.0,2651027.0,2664024.0,2676863.0,2689660.0,2701221.0,2711373.0,2722401.0,2733896.0,2746169.0,2759817.0,2773129.0,2784543.0,2794445.0,2802695.0,2808376.0,2811835.0,2813773.0,2820436.0,2827695.0,2827377.0,2825544.0
Jordan,JOR,847936.0,891848.0,934615.0,978607.0,1029447.0,1093474.0,1172770.0,1265680.0,1366644.0,1466428.0,1557374.0,1636320.0,1704787.0,1767414.0,1827584.0,1886636.0,1945141.0,2005418.0,2069104.0,2138078.0,2216903.0,2306655.0,2406349.0,2514785.0,2629939.0,2751492.0,2879799.0,3014694.0,3157177.0,3310954.0,3480587.0,3666379.0,3866887.0,4075759.0,4278166.0,4458195.0,4608676.0,4733665.0,4844403.0,4950775.0,5056174.0,5163310.0,5275532.0,5396117.0,5532423.0,5678534.0,6075548.0,6473457.0,6632873.0,6780493.0,6931258.0,7109980.0,7211863.0,7694814.0,8658026.0,9494246.0,9964656.0,10215381.0,10459865.0,10698683.0,10928721.0,11148278.0,11285869.0,11337052.0
Japan,JPN,93216000.0,94055000.0,94933000.0,95900000.0,96903000.0,97952000.0,98851000.0,99879000.0,101011000.0,102219000.0,103403000.0,105697000.0,107188000.0,108707000.0,110162000.0,111573000.0,112775000.0,113872000.0,114913000.0,115890000.0,116807000.0,117661000.0,118480000.0,119307000.0,120083000.0,120837000.0,121482000.0,122069000.0,122578000.0,123069000.0,123478000.0,123964000.0,124425000.0,124829000.0,125178000.0,125472000.0,125757000.0,126057000.0,126400000.0,126631000.0,126843000.0,127149000.0,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0,127141000.0,127076000.0,126972000.0,126811000.0,126633000.0,126261000.0,125681593.0,125124989.0,124516650.0
Kazakhstan,KAZ,9319283.0,9639302.0,9959414.0,10277790.0,10590934.0,10897644.0,11197568.0,11491228.0,11777849.0,12042478.0,12265305.0,12444338.0,12611997.0,12789985.0,12972497.0,13158942.0,13346173.0,13543521.0,13750291.0,13957795.0,14172710.0,14397391.0,14634179.0,14885966.0,15147590.0,15413315.0,15721289.0,16072478.0,16430590.0,16249500.0,16348000.0,16451711.0,16439095.0,16380672.0,16145766.0,15816243.0,15578227.0,15334405.0,15071640.0,14928374.0,14883626.0,14858335.0,14858948.0,14909019.0,15012984.0,15147029.0,15308085.0,15484192.0,15776938.0,16092822.0,16321872.0,16557202.0,16792090.0,17035551.0,17288285.0,17542806.0,17794055.0,18037776.0,18276452.0,18513673.0,18755666.0,19191356.0,19634983.0,19900177.0
Kenya,KEN,7751435.0,8047470.0,8363578.0,8697200.0,9047387.0,9417207.0,9802605.0,10201068.0,10613877.0,11039551.0,11473087.0,11898457.0,12322903.0,12760405.0,13203949.0,13651908.0,14102268.0,14577346.0,15087423.0,15620613.0,16187124.0,16785962.0,17411491.0,18069461.0,18753176.0,19452161.0,20160879.0,20882094.0,21626122.0,22387803.0,23162269.0,23918235.0,24655723.0,25391830.0,26133744.0,26878347.0,27615736.0,28364264.0,29137373.0,29965129.0,30851606.0,31800343.0,32779823.0,33767122.0,34791836.0,35843010.0,36925253.0,38036793.0,39186895.0,40364444.0,41517895.0,42635144.0,43725806.0,44792368.0,45831863.0,46851488.0,47894670.0,48948137.0,49953304.0,50951450.0,51985780.0,53005614.0,54027487.0,55100586.0
Kyrgyz Republic,KGZ,2172300.0,2255900.0,2333400.0,2413700.0,2495300.0,2573300.0,2655300.0,2736500.0,2818300.0,2894800.0,2959900.0,3022300.0,3088200.0,3153800.0,3223900.0,3292400.0,3358700.0,3423900.0,3487100.0,3552000.0,3617400.0,3685800.0,3759300.0,3838300.0,3916400.0,3990300.0,4066500.0,4144600.0,4218400.0,4307500.0,4391200.0,4463600.0,4515400.0,4516700.0,4515100.0,4560400.0,4628400.0,4696400.0,4769000.0,4840400.0,4898400.0,4945100.0,4990700.0,5043300.0,5104700.0,5162600.0,5218400.0,5268400.0,5318700.0,5383300.0,5447900.0,5514600.0,5607200.0,5719600.0,5835500.0,5956900.0,6079500.0,6198200.0,6322800.0,6456200.0,6579900.0,6773400.0,6974900.0,7100800.0
Cambodia,KHM,5541676.0,5664654.0,5788854.0,5913680.0,6040847.0,6170727.0,6299230.0,6426445.0,6553109.0,6679708.0,6708525.0,6696324.0,6766289.0,6852360.0,6913408.0,6727922.0,6307122.0,6040197.0,5961193.0,6051808.0,6198959.0,6364472.0,6619699.0,6881962.0,7133899.0,7376090.0,7661317.0,7975597.0,8269780.0,8570928.0,8910808.0,9259362.0,9718215.0,10243550.0,10636353.0,10919528.0,11182612.0,11431569.0,11669077.0,11899006.0,12118841.0,12338192.0,12561779.0,12787710.0,13016371.0,13246583.0,13477779.0,13714791.0,13943888.0,14155740.0,14363532.0,14573885.0,14786640.0,14999683.0,15210817.0,15417523.0,15624584.0,15830689.0,16025238.0,16207746.0,16396860.0,16589023.0,16767842.0,16944826.0
Kiribati,KIR,47093.0,48275.0,49508.0,50780.0,52092.0,53444.0,54428.0,54990.0,55511.0,56324.0,57437.0,58535.0,59606.0,60598.0,60953.0,60675.0,60310.0,59894.0,59465.0,59775.0,60813.0,61875.0,62977.0,64121.0,65338.0,66708.0,68266.0,69946.0,71680.0,73436.0,75124.0,76612.0,77901.0,79093.0,80264.0,81481.0,82832.0,84308.0,85805.0,87289.0,88826.0,90531.0,92400.0,94302.0,96224.0,98164.0,100083.0,101998.0,103966.0,105996.0,107995.0,109871.0,111618.0,113311.0,114985.0,116707.0,118513.0,120362.0,122261.0,124241.0,126463.0,128874.0,131232.0,133515.0
St. Kitts and Nevis,KNA,56660.0,56247.0,55404.0,54391.0,53255.0,52016.0,50683.0,49269.0,47772.0,46135.0,44968.0,44583.0,44416.0,44242.0,44056.0,43888.0,43740.0,43603.0,43465.0,43278.0,43097.0,42953.0,42794.0,42600.0,42380.0,42144.0,41889.0,41617.0,41321.0,40992.0,40636.0,40542.0,40900.0,41447.0,42001.0,42550.0,43097.0,43656.0,44230.0,44825.0,45461.0,45986.0,46264.0,46431.0,46580.0,46725.0,46874.0,47015.0,47156.0,47286.0,47403.0,47581.0,47727.0,47767.0,47789.0,47790.0,47788.0,47785.0,47761.0,47712.0,47642.0,47606.0,47657.0,47755.0
"Korea, Rep.",KOR,25012374.0,25765673.0,26513030.0,27261747.0,27984155.0,28704674.0,29435571.0,30130983.0,30838302.0,31544266.0,32240827.0,32882704.0,33505406.0,34103149.0,34692266.0,35280725.0,35848523.0,36411795.0,36969185.0,37534236.0,38123775.0,38723248.0,39326352.0,39910403.0,40405956.0,40805744.0,41213674.0,41621690.0,42031247.0,42449038.0,42869283.0,43295704.0,43747962.0,44194628.0,44641540.0,45092991.0,45524681.0,45953580.0,46286503.0,46616677.0,47008111.0,47370164.0,47644736.0,47892330.0,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0,51014947.0,51217803.0,51361911.0,51585058.0,51764822.0,51836239.0,51769539.0,51672569.0,51712619.0
Kuwait,KWT,305415.0,339697.0,378190.0,420494.0,465748.0,513840.0,565463.0,621242.0,681117.0,743044.0,802786.0,858734.0,913785.0,970527.0,1030426.0,1095998.0,1168791.0,1247225.0,1329074.0,1412266.0,1493870.0,1573026.0,1652921.0,1736028.0,1813986.0,1888975.0,1968093.0,2048477.0,2129153.0,2210013.0,1674938.0,1339500.0,1620633.0,1653645.0,1641106.0,1655222.0,1703318.0,1761468.0,1819544.0,1877427.0,1934901.0,1991674.0,2047364.0,2101506.0,2153481.0,2235403.0,2363409.0,2506769.0,2650930.0,2795550.0,2943356.0,3143825.0,3394663.0,3646518.0,3761584.0,3908743.0,4048085.0,4124904.0,4317185.0,4441100.0,4360444.0,4250114.0,4268873.0,4310108.0
Latin America & Caribbean (excluding high income),LAC,194711112.0,200250715.0,205949399.0,211793513.0,217767514.0,223847681.0,229988384.0,236176636.0,242412816.0,248701446.0,255049279.0,261469430.0,267987160.0,274614064.0,281334755.0,288125444.0,294984501.0,302010242.0,309220692.0,316512545.0,323797061.0,330950954.0,338095672.0,345367369.0,352669319.0,359944435.0,367182475.0,374403954.0,381662610.0,388933687.0,396328556.0,403768603.0,411115420.0,418431327.0,425740147.0,433010808.0,440183193.0,447290040.0,454334962.0,461289769.0,468125382.0,474817217.0,481353718.0,487688819.0,493917791.0,500076606.0,506094784.0,511989821.0,517759389.0,523473668.0,528978305.0,535014773.0,541048298.0,546954103.0,552781789.0,558562792.0,564377885.0,570381211.0,576620516.0,582701622.0,588011178.0,592503434.0,596596955.0,600825676.0
Lao PDR,LAO,2122532.0,2171141.0,2221615.0,2273219.0,2325513.0,2379456.0,2434861.0,2491927.0,2551070.0,2612111.0,2675283.0,2740732.0,2808290.0,2877561.0,2946882.0,3012720.0,3072017.0,3125742.0,3177945.0,3233700.0,3297519.0,3370993.0,3453691.0,3543861.0,3639956.0,3741604.0,3848390.0,3959697.0,4074961.0,4193532.0,4314443.0,4437225.0,4561106.0,4685296.0,4807950.0,4927432.0,5043914.0,5150538.0,5246922.0,5340056.0,5430853.0,5519707.0,5606101.0,5689065.0,5768167.0,5852970.0,5946593.0,6041348.0,6135861.0,6229930.0,6323418.0,6416327.0,6508803.0,6600742.0,6691454.0,6787419.0,6891363.0,6997917.0,7105006.0,7212053.0,7319399.0,7425057.0,7529475.0,7633779.0
Lebanon,LBN,1798092.0,1853295.0,1911959.0,1971511.0,2030440.0,2087445.0,2145646.0,2203202.0,2262291.0,2323823.0,2381791.0,2442137.0,2505965.0,2569841.0,2632880.0,2691586.0,3070419.0,3457617.0,3183405.0,2902164.0,2963702.0,3027222.0,3070133.0,3106990.0,3163558.0,3226750.0,3308010.0,3390870.0,3457148.0,3525502.0,3593700.0,3666734.0,3745407.0,3818796.0,3888144.0,3959640.0,4034243.0,4107551.0,4178784.0,4250020.0,4320642.0,4389200.0,4446666.0,4504807.0,4574797.0,4643044.0,4719864.0,4809608.0,4887613.0,4951135.0,4995800.0,5045056.0,5178337.0,5678851.0,6274342.0,6398940.0,6258619.0,6109252.0,5950839.0,5781907.0,5662923.0,5592631.0,5489739.0,5353930.0
Liberia,LBR,1137026.0,1165005.0,1194085.0,1224169.0,1255197.0,1287315.0,1320315.0,1354287.0,1389453.0,1425879.0,1463563.0,1501658.0,1540995.0,1582697.0,1626283.0,1671632.0,1718482.0,1768092.0,1820861.0,1875566.0,1932169.0,1989690.0,2047602.0,2109151.0,2174194.0,2239724.0,2305860.0,2372449.0,2439639.0,2507600.0,2209731.0,1939236.0,2052626.0,2132771.0,2125198.0,2142422.0,2203966.0,2383300.0,2639224.0,2789743.0,2895224.0,2981648.0,3060599.0,3085173.0,3122447.0,3266318.0,3455397.0,3632740.0,3783887.0,3905066.0,4019956.0,4181150.0,4331740.0,4427313.0,4519398.0,4612329.0,4706097.0,4796631.0,4889391.0,4985289.0,5087584.0,5193416.0,5302681.0,5418377.0
Libya,LBY,1426986.0,1478760.0,1535157.0,1594758.0,1652102.0,1700072.0,1739831.0,1778578.0,1819393.0,1862823.0,1909177.0,1958320.0,2012796.0,2084256.0,2179446.0,2291841.0,2413760.0,2541805.0,2676117.0,2816917.0,2962720.0,3112015.0,3265457.0,3423592.0,3564547.0,3684313.0,3800110.0,3911939.0,4021565.0,4130042.0,4236983.0,4341971.0,4444820.0,4544970.0,4641296.0,4733063.0,4820066.0,4902346.0,4980962.0,5057998.0,5154790.0,5275916.0,5405326.0,5542641.0,5687563.0,5837986.0,5973369.0,6097177.0,6228370.0,6360191.0,6491988.0,6188132.0,5869870.0,5985221.0,6097764.0,6192235.0,6282196.0,6378261.0,6477793.0,6569088.0,6653942.0,6735277.0,6812341.0,6888388.0
St. Lucia,LCA,91614.0,92761.0,93823.0,94887.0,95948.0,97024.0,98126.0,99257.0,100400.0,101605.0,103090.0,104781.0,106457.0,108114.0,109740.0,111497.0,113421.0,115385.0,117397.0,119463.0,121633.0,123909.0,126194.0,128440.0,130625.0,132751.0,134810.0,136780.0,138660.0,140457.0,142301.0,144268.0,146420.0,148595.0,150561.0,152348.0,153969.0,155454.0,156855.0,158256.0,159500.0,160594.0,161799.0,163047.0,164239.0,165386.0,166470.0,167518.0,168576.0,169688.0,170935.0,172145.0,173124.0,173978.0,174804.0,175623.0,176413.0,177163.0,177888.0,178583.0,179237.0,179651.0,179857.0,180251.0
Latin America & Caribbean,LCN,219142626.0,225304612.0,231638540.0,238127927.0,244742056.0,251458185.0,258225265.0,265030167.0,271885703.0,278797542.0,285779012.0,292852914.0,300036114.0,307345195.0,314759757.0,322249100.0,329807630.0,337531513.0,345450768.0,353452209.0,361451180.0,369321289.0,377189872.0,385189898.0,393227113.0,401251731.0,409259052.0,417266298.0,425320442.0,433393694.0,441597528.0,449847635.0,458008075.0,466139063.0,474258790.0,482331291.0,490304061.0,498199382.0,506010566.0,513714410.0,521281149.0,528688278.0,535935546.0,542976557.0,549897638.0,556739532.0,563424119.0,569972223.0,576386180.0,582738079.0,588873862.0,595510008.0,602139396.0,608642242.0,615046755.0,621390109.0,627667493.0,633795231.0,639626265.0,645293844.0,650533026.0,654978670.0,659306928.0,664155299.0
Least developed countries: UN classification,LDC,243747624.0,249669012.0,255852360.0,262222227.0,268840613.0,275712411.0,282750085.0,290061165.0,297680657.0,305463862.0,313150585.0,320137304.0,327434877.0,335785808.0,344428047.0,352974187.0,361378199.0,370063476.0,379602942.0,389654865.0,398831237.0,407724663.0,418029153.0,429385050.0,441083473.0,452925370.0,464719751.0,476678929.0,488634944.0,500927368.0,513410293.0,525967892.0,540073235.0,555402795.0,570349227.0,585085744.0,599913754.0,614755340.0,629930825.0,645681010.0,661430964.0,677492970.0,695099275.0,713279960.0,731086901.0,749189504.0,767538041.0,785635469.0,803947600.0,823002155.0,842807198.0,863421305.0,884653995.0,906405074.0,928661685.0,951184941.0,974516186.0,998532743.0,1022731692.0,1047426093.0,1072970944.0,1098791080.0,1124396999.0,1150346774.0
Low income,LIC,135762574.0,138934269.0,142232863.0,145659986.0,149260915.0,153026043.0,156903784.0,160978695.0,165256142.0,169632655.0,174131565.0,178729317.0,183334870.0,188076728.0,193061843.0,198178476.0,203399737.0,208592240.0,214272852.0,220230887.0,225097677.0,229413733.0,234808317.0,240996976.0,247448306.0,254069015.0,260658473.0,267469591.0,274348618.0,281571278.0,288759638.0,296103521.0,304997572.0,314673487.0,323847963.0,333181004.0,343031111.0,352755561.0,362458276.0,372579993.0,382593480.0,392924294.0,404771898.0,417212831.0,429354375.0,441886612.0,455313027.0,469010772.0,482640782.0,496609143.0,510897321.0,525506329.0,540002626.0,553835758.0,567702296.0,582173028.0,597683499.0,613946858.0,630865826.0,648755452.0,667053670.0,685250041.0,703727949.0,722984063.0
Liechtenstein,LIE,16472.0,16834.0,17221.0,17625.0,18058.0,18500.0,18957.0,19467.0,20011.0,20558.0,21089.0,21517.0,21873.0,22251.0,22638.0,23030.0,23416.0,23803.0,24205.0,24616.0,25003.0,25346.0,25689.0,26055.0,26420.0,26785.0,27159.0,27542.0,27944.0,28357.0,28765.0,29168.0,29581.0,30012.0,30447.0,30890.0,31337.0,31770.0,32190.0,32615.0,33026.0,33376.0,33693.0,34000.0,34300.0,34603.0,34889.0,35150.0,35401.0,35675.0,35926.0,36189.0,36505.0,36806.0,37096.0,37355.0,37609.0,37889.0,38181.0,38482.0,38756.0,39039.0,39327.0,39584.0
Sri Lanka,LKA,9783871.0,10022888.0,10267067.0,10517531.0,10774086.0,11035224.0,11299721.0,11571008.0,11846815.0,12119207.0,12388769.0,12654651.0,12914457.0,13169737.0,13418276.0,13662873.0,13910170.0,14159052.0,14414816.0,14680387.0,14943645.0,15198918.0,15438753.0,15658442.0,15872577.0,16092338.0,16317995.0,16547139.0,16773736.0,16990575.0,17204094.0,17416596.0,17624457.0,17825611.0,18011744.0,18177572.0,18322506.0,18449123.0,18560798.0,18670411.0,18776371.0,18920275.0,19110707.0,19303180.0,19490431.0,19673866.0,19870706.0,20078655.0,20285643.0,20482477.0,20668557.0,20859743.0,21017147.0,21131756.0,21239457.0,21336697.0,21425494.0,21506813.0,21670000.0,21803000.0,21919000.0,22156000.0,22181000.0,22037000.0
Lower middle income,LMC,829304553.0,849662240.0,870571996.0,892122183.0,914179691.0,936474497.0,958866819.0,981653792.0,1005182826.0,1029398298.0,1053935945.0,1078143512.0,1103176231.0,1129871655.0,1157235978.0,1184993312.0,1213431181.0,1242976775.0,1273039062.0,1304106034.0,1337497873.0,1372467577.0,1407836955.0,1443482185.0,1479546761.0,1516442333.0,1554102862.0,1592185751.0,1630669927.0,1669623556.0,1711089696.0,1750747711.0,1789953429.0,1829681824.0,1870097460.0,1910485587.0,1950796431.0,1991303064.0,2032158426.0,2073121889.0,2114855470.0,2157133128.0,2198877481.0,2240162906.0,2281546588.0,2322476208.0,2362904109.0,2403305272.0,2443449823.0,2483987657.0,2525974118.0,2568598935.0,2610684758.0,2653214685.0,2695950000.0,2737695800.0,2779326476.0,2821058566.0,2862391122.0,2903108878.0,2943860780.0,2983113040.0,3020375650.0,3059564861.0
Low & middle income,LMY,2115448034.0,2144909359.0,2187603468.0,2242530229.0,2297892571.0,2354293010.0,2414341591.0,2474366272.0,2536379782.0,2600890229.0,2666686848.0,2732913368.0,2798370133.0,2864850432.0,2930934760.0,2995490712.0,3059382497.0,3123017003.0,3187834084.0,3254332897.0,3321713494.0,3391165252.0,3464327390.0,3538429935.0,3612283886.0,3687723465.0,3765515230.0,3845508773.0,3926185019.0,4006647335.0,4089544168.0,4169497287.0,4247999679.0,4325985835.0,4403499627.0,4480641078.0,4558031834.0,4635223420.0,4711799589.0,4787566559.0,4863090613.0,4938731447.0,5014109152.0,5088853415.0,5163432770.0,5237940420.0,5311879939.0,5384897109.0,5458824459.0,5533964000.0,5610455957.0,5689033832.0,5769216950.0,5849715412.0,5929949445.0,6009439133.0,6088698400.0,6168617518.0,6247396829.0,6324580903.0,6398830423.0,6467799496.0,6527353351.0,6593137026.0
Lesotho,LSO,737838.0,760895.0,784681.0,809138.0,834215.0,860220.0,887841.0,918923.0,952992.0,987909.0,1023481.0,1059879.0,1097242.0,1135631.0,1175369.0,1216180.0,1256478.0,1294435.0,1331213.0,1368917.0,1407672.0,1447501.0,1488399.0,1530331.0,1573267.0,1616697.0,1659793.0,1698939.0,1733733.0,1767091.0,1798997.0,1829509.0,1858507.0,1885478.0,1910642.0,1934079.0,1955098.0,1972579.0,1985639.0,1994243.0,1998630.0,1999473.0,1997534.0,1993030.0,1985384.0,1977424.0,1976780.0,1983465.0,1995014.0,2009169.0,2022747.0,2037677.0,2054718.0,2073939.0,2095242.0,2118521.0,2143872.0,2170617.0,2198017.0,2225702.0,2254100.0,2281454.0,2305825.0,2330318.0
Late-demographic dividend,LTE,1095548725.0,1097728985.0,1112142897.0,1137971547.0,1163376707.0,1189485776.0,1218319662.0,1246291107.0,1275030950.0,1305235738.0,1336152939.0,1367659433.0,1397522486.0,1426459153.0,1453964650.0,1479273067.0,1503509107.0,1526366884.0,1548637582.0,1570920160.0,1593099029.0,1615957004.0,1640893480.0,1665773694.0,1689771008.0,1714481164.0,1740698024.0,1768376867.0,1796192544.0,1822788469.0,1847821461.0,1871805819.0,1894353796.0,1915623786.0,1936398016.0,1956331335.0,1975855844.0,1995080443.0,2013531302.0,2030612791.0,2046026051.0,2060709239.0,2074581734.0,2088087419.0,2101394737.0,2114863550.0,2128474052.0,2142072086.0,2155970810.0,2169765463.0,2182659481.0,2196448219.0,2212426916.0,2228642364.0,2244311001.0,2258792292.0,2272847109.0,2287248399.0,2299720675.0,2310338402.0,2318233156.0,2323185156.0,2325328254.0,2326833223.0
